Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
14906.05,-40.24390076845908,-11.34401076459083
14918,-39.59373434949588,-13.05916531779677
14929.95,-39.71393179901249,-21.28482763392012
14941.9,-39.13966104917179,-15.85488523779304
14953.85,-38.46397650563325,-22.017236870177
14965.8,-38.05357489332788,-23.76809868050153
14977.75,-37.42402256575215,-25.69488998218834
14989.7,-36.81406395483166,-29.21848584381816
15001.65,-36.5215137091204,-31.03426043427185
15013.6,-36.26088264861802,-34.38911167953864
15025.55,-36.31321394635273,-36.35668975046579
15037.5,-35.11089978307549,-38.61525016147071
15049.45,-35.23529386711982,-43.80313657849027
15061.4,-35.12762812976096,-45.45072992223868
15073.35,-34.69106829200618,-48.98744646681655
15085.3,-34.31494864551597,-47.24316606870778
15097.25,-33.90344134976395,-52.65003586733165
15109.2,-34.12737418679888,-51.66911375336559
15121.15,-33.59639545231334,-57.40703451505429
15133.1,-33.22715315368789,-57.97125737860999
15145.05,-33.42369478275157,-62.62234736337402
15157,-32.87869575163427,-66.35830798548426
15168.95,-32.80020591617841,-69.27134724040506
15180.9,-32.47093988182336,-72.3004713300089
15192.85,-32.35156963667124,-76.01902812596572
15204.8,-32.13100220839459,-78.96640648122857
15216.75,-31.95340847684113,-78.31781491016935
15228.7,-31.41535683932643,-81.94204459994178
15240.65,-31.31655002556737,-85.49088722257085
15252.6,-31.74378739079637,-87.99037817269112
15264.55,-31.50113586931009,-90.16014636076619
15276.5,-31.30011951616065,-93.56303270267381
15288.45,-31.01188019974378,-95.0585895198963
15300.4,-31.11484798533011,-99.02837797144097
15312.35,-30.9122290700339,-101.6500682933169
15324.3,-31.05032347764224,-104.787000271831
15336.25,-30.68762075648812,-106.1869218384229
15348.2,-30.49848861086139,-108.4861261700969
15360.15,-30.71439926082993,-112.821168620643
15372.1,-30.23104367310617,-115.1874162200656
15384.05,-30.22837566187035,-118.7251527088025
15396,-30.28472786429293,-121.7421917773459
15407.95,-30.43755081785586,-124.1855882798613
15419.9,-30.17913579864245,-125.7604692738043
15431.85,-30.13439530640575,-128.8290316026668
15443.8,-29.95979303401036,-132.481458418054
15455.75,-29.7355652729304,-134.0242803761403
15467.7,-29.5852879474285,-138.1357567442282
15479.65,-29.89617029824131,-139.4518271468635
15491.6,-29.54441034992671,-142.6687584195963
15503.55,-29.52944483044331,-144.256957854829
15515.5,-29.40392775886981,-148.8142929945876
15527.45,-29.29765494906981,-152.3226140300301
15539.4,-29.74236748226343,-154.4326666454687
15551.35,-29.46280832358272,-157.4148065325844
15563.3,-29.57197333704173,-158.7131507874626
15575.25,-29.27676692032652,-162.6805507052483
15587.2,-29.34479556788762,-167.0645936704288
15599.15,-29.1576890130758,-168.2515478521169
15611.1,-29.33407993990748,-170.4875873480874
15623.05,-29.2889269750539,-171.9490265739583
15635,-29.04369858494806,-174.7294984620865
15646.95,-29.30762376800199,-178.0734488898557
15658.9,-29.37480918374674,178.9853247947737
15670.85,-29.12972169663821,176.8514418740926
15682.8,-28.91511914166292,171.1817356626318
15694.75,-29.22393076735025,169.9377273127452
15706.7,-29.03893282255483,166.7000048882909
15718.65,-28.90047586908264,164.5146204988064
15730.6,-29.20782952239124,162.9114243384687
15742.55,-29.17503142813832,160.3460773237742
15754.5,-29.03413478549989,155.4484315546616
15766.45,-29.24937510792277,152.1089674990529
15778.4,-28.85529378903406,152.180661675501
15790.35,-29.0827594520724,149.3328062645882
15802.3,-29.38769491576744,144.4455471093886
15814.25,-29.24038523329748,144.4785881751004
15826.2,-29.38015738073553,140.9053022177889
15838.15,-29.0437849656953,136.5807989859837
15850.1,-29.26587099953809,133.4534896230703
15862.05,-29.21006335979455,130.5213218143087
15874,-29.19092638610791,128.3378184303411
15885.95,-29.379547831693,126.2287337488409
15897.9,-29.57727809710729,123.7245186552442
15909.85,-29.56316350444064,120.7235459965762
15921.8,-29.44149666670376,118.0878189069696
15933.75,-29.28159720649835,116.8925799013041
15945.7,-29.43655696492008,112.6656843171063
15957.65,-29.57231591882163,108.2510349238978
15969.6,-29.58529852549867,106.4461237635646
15981.55,-29.56282542063366,102.8009417991295
15993.5,-29.61686416906573,100.8155793274704
16005.45,-29.5583274023762,99.18730475240307
16017.4,-29.72417981937511,97.00924898670092
16029.35,-29.71018192220441,94.13370648601187
16041.3,-29.63288876366628,91.18440858137035
16053.25,-29.91624254330421,87.99397934774258
16065.2,-29.7490477230257,84.96559270375423
16077.15,-29.97558734687192,82.96524745746187
16089.1,-29.81546845103042,78.35214378086098
16101.05,-30.12938060765848,77.89847554904222
16113,-30.16951945431307,72.90877604173775
16124.95,-30.13719317811828,68.23519858871167
16136.9,-30.4523141700964,68.78794569675961
16148.85,-30.21992071047667,66.09146618078293
16160.8,-30.59674400728948,62.59343047659092
16172.75,-30.67132286625062,59.78463921500241
16184.7,-30.67848918362015,56.51116558986814
16196.65,-30.5359180321897,54.01680643794886
16208.6,-30.68735490575672,51.39961955094657
16220.55,-31.19477542528493,49.26860935172484
16232.5,-31.20134858447378,45.59647020209939
16244.45,-31.17497804013491,43.29838907984208
16256.4,-31.42311337345348,41.29569001731114
16268.35,-31.11247747748444,40.32267849405788
16280.3,-31.77197980807856,38.60400868878125
16292.25,-31.71859903670406,33.87555739518419
16304.2,-31.50185315757933,30.61445481678021
16316.15,-31.60828144001943,25.06602879959024
16328.1,-31.42527584921847,24.13431027743079
16340.05,-32.00145643015677,23.41713267246023
16352,-32.4307134266566,16.31154811946475
16363.95,-32.58447208078357,15.79596805269395
16375.9,-32.23706472930282,13.79055756672022
16387.85,-32.86096814630314,11.82833231387991
16399.8,-32.40642633809152,5.966821438136776
16411.75,-32.71729161667731,4.245755297446735
16423.7,-33.05291607813801,1.032634591730648
16435.65,-32.92109433137191,1.626206643777223
16447.6,-33.40340637258394,-2.893880539892365
16459.55,-33.32894878810499,-5.145374597533788
16471.5,-33.50617072356575,-7.329814159653267
16483.45,-33.70052814335688,-12.9998041481112
16495.4,-33.83836234415919,-13.28510596142419
16507.35,-34.32510213554571,-16.2459569739478
16519.3,-34.65694080262773,-19.12738774594561
16531.25,-34.91725752268616,-18.77198626423427
16543.2,-34.8617303504584,-25.37957005632208
16555.15,-34.86039589210344,-30.75551631575949
16567.1,-35.57195998918819,-28.91801707908847
16579.05,-35.39473161976619,-33.53686525551198
16591,-35.73814602506941,-37.96272763978476
16602.95,-36.2296916780649,-37.79286800691516
16614.9,-36.06041254033266,-44.53424020251092
16626.85,-36.53802525314652,-42.01820118622619
16638.8,-36.39315244072207,-47.99365772506536
16650.75,-37.27591998055112,-46.97344440932545
16662.7,-36.85776769830363,-50.57690164562439
16674.65,-37.0864661098863,-54.22334798058147
16686.6,-38.13815140332622,-57.07795583551417
16698.55,-37.90925849286103,-53.65146747497431
16710.5,-38.56591592277773,-62.09250505928895
16722.45,-38.70835871981922,-62.07917178772931
16734.4,-39.56724687216673,-58.9496781951761
16746.35,-39.11474964754745,-68.54154420382002
16758.3,-40.10771913819247,-70.00231967603304
16770.25,-40.97555867779072,-71.30112012193931
16782.2,-40.74631603884527,-78.53533081483999
16794.15,-41.28168012120771,-84.40496612158722
16806.1,-41.66754357488523,-85.80590203163254
16818.05,-41.53934093990112,-81.93489833328867
16830,-42.35920431858234,-83.77067756307778
16841.95,-44.74801469964645,-88.76607675941955
16853.9,-45.09380641554378,-85.73965752194871
16865.85,-45.512709527769,-88.63296424634891
16877.8,-45.50360072461692,-94.01207816122903
16889.75,-46.1435833540078,-87.14220063090306
16901.7,-47.64252747594065,-111.7196040459394
16913.65,-50.52661792090849,-108.6296143271469
16925.6,-51.70947726573763,-92.66213369821311
16937.55,-50.18862670197345,-109.4774115797614
16949.5,-51.62674752401166,-108.6770331414022
16961.45,-54.77204647404952,-114.7812461851208
16973.4,-59.55215169793006,-106.0044532271908
16985.35,-57.06030831063305,-124.6809273607316
16997.3,-61.38312012782023,-21.70696379508794
17009.25,-57.25059114723906,10.90846070160102
17021.2,-56.13694868222871,39.46493920572078
17033.15,-54.66517189066251,38.12649717722976
17045.1,-57.76112599687057,10.93510490601886
17057.05,-50.74797177661183,11.3146121487904
17069,-50.48808797315885,39.2111138317881
17080.95,-52.63780184349454,23.35137557392454
17092.9,-48.563485548256,37.33133420106991
17104.85,-47.00212600341764,25.21089688757831
17116.8,-44.58046304418459,15.36790381114686
17128.75,-46.09107825403992,23.20959098783281
17140.7,-44.16591138706178,16.09509666640662
17152.65,-45.01053516767438,18.46884047441896
17164.6,-42.51517730203342,17.35315642171241
17176.55,-42.99893129545953,8.33862355705304
17188.5,-42.53680634272038,4.337903422726257
17200.45,-42.07869956911161,8.506602296595617
17212.4,-40.76346174952402,-2.899227242305017
17224.35,-40.83350945763644,-8.727321907487493
17236.3,-40.77545292001086,-2.713733982782358
17248.25,-40.45135706879062,-12.5443635309683
17260.2,-39.8608283262266,-14.93893572320948
17272.15,-39.66282729044478,-16.71007625971032
17284.1,-39.78495329147875,-16.9769156009112
17296.05,-38.89336775108814,-17.64270032786865
17308,-38.66922835584585,-21.3797421216838
17319.95,-38.21906567063246,-19.76490043820294
17331.9,-37.5368456083546,-30.87932785390706
17343.85,-37.29494390353803,-32.55376134118898
17355.8,-37.24863585674678,-31.24910772247495
17367.75,-36.93206090125395,-35.75907790747652
17379.7,-36.05982616249952,-40.28153000976307
17391.65,-36.2126185671161,-41.79009196791409
17403.6,-35.55131356532983,-46.10103872880328
17415.55,-35.50882816393293,-46.98125828175644
17427.5,-35.82868467017336,-54.41799380374652
17439.45,-35.7883833861018,-51.76717344894546
17451.4,-35.26645936865471,-54.62412214242727
17463.35,-34.77627680078717,-56.42493402879968
17475.3,-34.60084999490755,-60.75370866070391
17487.25,-35.00254775704018,-60.82435293344633
17499.2,-34.50732584357365,-66.2990049620746
17511.15,-33.71154089958259,-69.23760942872624
17523.1,-34.02199029058654,-69.81707310799494
17535.05,-33.91203342651905,-77.78851973302471
17547,-33.93238914435688,-76.24196092677545
17558.95,-33.13040651654007,-81.32340763911546
17570.9,-33.96682842743489,-83.36752986622602
17582.85,-33.19562729140984,-83.18910806111768
17594.8,-33.04500131976407,-88.38796962299944
17606.75,-33.20418988884985,-91.38621345034213
17618.7,-32.90317664422466,-93.60282156758501
17630.65,-32.65052942736711,-96.84351116129922
17642.6,-32.66214027038347,-96.75920444725026
17654.55,-31.99453805188,-103.6314706744703
17666.5,-32.63137833300237,-103.8436830007195
17678.45,-32.41475788235712,-108.0872147982391
17690.4,-32.03739380380343,-113.0334161464619
17702.35,-31.95654185084699,-114.8589130062629
17714.3,-32.0086391885416,-116.4890120341004
17726.25,-31.81460584565029,-119.9120253311005
17738.2,-31.84342310393389,-120.9425723193056
17750.15,-31.6191709907341,-125.1208222400937
17762.1,-31.46445225613775,-125.952032712378
17774.05,-31.45456087938733,-130.2775929865925
17786,-31.11906421360161,-130.8636921681983
17797.95,-31.31609415717084,-135.3216724122869
17809.9,-31.27389207087443,-139.332901742298
17821.85,-30.93044945081265,-139.4888332449547
17833.8,-31.04773531570763,-144.0608456912181
17845.75,-30.97617849485864,-146.9224143428027
17857.7,-30.72033130140074,-149.1404825686545
17869.65,-30.54486124103065,-150.8691792527501
17881.6,-30.34217195122296,-153.6578552266345
17893.55,-30.66550409177307,-157.4529331044401
17905.5,-30.3625403828003,-160.6169706653428
17917.45,-30.19473674989179,-166.0952111784393
17929.4,-30.37138013914431,-167.129278181128
17941.35,-30.35144519995729,-169.0535948891976
17953.3,-30.01269768961558,-171.0345560421709
17965.25,-30.46192160780031,-174.0684235010704
17977.2,-30.33677906907493,-176.6990032141645
17989.15,-29.9597036613002,-179.3174177101323
18001.1,-30.05397701074964,178.8179727389576
18013.05,-30.14665111353655,175.1234961670343
18025,-29.88746214616159,173.0611960709361
18036.95,-29.57465436901888,170.1021494291831
18048.9,-30.16173489575728,167.4974180388562
18060.85,-29.63719152175693,164.9671631004047
18072.8,-29.56290491953125,161.0577476425482
18084.75,-29.47966885262422,158.2810990206534
18096.7,-29.63142317796109,154.989406993883
18108.65,-29.55593914723123,154.1975831088223
18120.6,-29.36090316304354,151.4795504342791
18132.55,-29.42342643504449,147.9268459767256
18144.5,-29.22036145057043,144.9104454829628
18156.45,-29.24279205014778,143.7045295357109
18168.4,-29.48255641660089,138.5968558428939
18180.35,-29.51240341960915,136.2733289800017
18192.3,-29.30951044705913,132.7462366366989
18204.25,-29.64398105689503,130.3363891136256
18216.2,-29.28062171693611,128.0902398958518
18228.15,-29.45906626355038,126.6694616525965
18240.1,-29.3001397458378,121.6795385085783
18252.05,-29.41598299567122,120.764525579437
18264,-29.2779122913057,117.8776518366225
18275.95,-29.45231618456957,116.4241269569704
18287.9,-29.19832035516105,111.6981417710118
18299.85,-29.56357602577535,108.8479221143152
18311.8,-29.34241678338586,107.69088659828
18323.75,-29.20802558713346,103.3380163933297
18335.7,-29.18695067097462,102.802503189397
18347.65,-29.5991393281305,96.36710956074707
18359.6,-29.41912759202888,94.71287309890295
18371.55,-29.42545377755302,93.4733378829302
18383.5,-29.30808933872078,88.95821900175187
18395.45,-29.20602643691049,87.63325891902974
18407.4,-29.49632845991762,84.86097221914416
18419.35,-29.26986745420712,81.05025169470213
18431.3,-29.34573318379217,77.71027136288305
18443.25,-29.42958946999654,75.13063302239354
18455.2,-29.30409074809028,74.41498663899959
18467.15,-29.27981499631299,70.87170460756367
18479.1,-29.53708061310004,66.61734070768759
18491.05,-29.41957844798385,64.91011965547028
18503,-29.55537617044747,61.52462792838617
18514.95,-29.33029301728016,60.01326632881394
18526.9,-29.61230323835561,57.25840278286125
18538.85,-29.24012856354457,54.65466527315607
18550.8,-29.48490334568668,50.71140464090081
18562.75,-29.77794637412331,48.17231232663384
18574.7,-29.8163320297243,45.09709313554458
18586.65,-29.39057254212185,42.10095562984384
18598.6,-29.82576814212115,40.89399135609993
18610.55,-29.51118485645961,36.53124326565922
18622.5,-29.73699330563665,34.93505513800069
18634.45,-29.60949027338427,31.49623384348939
18646.4,-29.96705372375143,30.64697812383113
18658.35,-29.71353135120225,26.84953045429121
18670.3,-29.73922269599737,25.904322504127
18682.25,-29.8971373409339,21.60229729934751
18694.2,-29.71188217284163,18.79976523039115
18706.15,-29.81531198162433,16.84444679269169
18718.1,-30.21160179043949,11.40388569663779
18730.05,-30.28386529185138,11.055092507906
18742,-30.1659417237416,7.235401368276637
18753.95,-30.19536295458917,5.911917073817477
18765.9,-30.54190927122054,3.659526959408623
18777.85,-30.73456086321798,-1.781076599260722
18789.8,-30.49017536355565,-5.040382628331344
18801.75,-30.55835821659019,-5.205429097340648
18813.7,-30.53303797388673,-6.647435067888779
18825.65,-30.95741645068157,-12.45400521814973
18837.6,-30.85754858672284,-11.60882712772266
18849.55,-30.54321933272229,-15.67771820399869
18861.5,-31.071601709272,-18.17203046011099
18873.45,-30.83723199816797,-21.24560995547415
18885.4,-31.37385938484766,-25.45654173078169
18897.35,-31.32274786648927,-26.7312651276941
18909.3,-31.21670568853892,-31.19007976328341
18921.25,-31.24288407351691,-31.61228315028956
18933.2,-31.24182760625547,-35.41161196112424
18945.15,-31.45427435431904,-36.89472609565235
18957.1,-31.59913932196882,-40.77423179933275
18969.05,-31.64393683458431,-44.29467678717258
18981,-31.74216900729723,-46.72589420202144
18992.95,-32.28067455827963,-48.98164047694034
19004.9,-31.84200506464958,-51.14333610529643
19016.85,-32.33116679495366,-52.79436822704388
19028.8,-32.12030368333053,-55.97274179039724
19040.75,-32.61223896619724,-59.37580937462664
19052.7,-32.94565274734509,-63.27003131977409
19064.65,-32.52737403084016,-66.2999426396766
19076.6,-32.78535742695479,-67.63290798004344
19088.55,-33.1364490282191,-69.71978196766341
19100.5,-33.18843133415039,-73.04704386616417
19112.45,-33.26048100612233,-75.07995932101129
19124.4,-33.56735373689534,-78.70033758796957
19136.35,-33.58673882533247,-82.0962986830159
19148.3,-33.82374349527826,-84.16465675107938
19160.25,-33.64808910909149,-88.5806419042644
19172.2,-33.9418253888587,-88.00969793663461
19184.15,-33.9006839158653,-92.78334569932164
19196.1,-34.39348600850447,-96.4276631576009
19208.05,-34.43408606139008,-97.53893727164245
19220,-34.42480550324341,-99.34803661556613
19231.95,-34.78511117158484,-104.1453013489051
19243.9,-34.99614474973072,-107.5513660764138
19255.85,-35.48352756841162,-111.7198371513414
19267.8,-35.677832914649,-109.5944435511744
19279.75,-35.33817232674492,-116.6111265402542
19291.7,-35.4518688017892,-117.4390006794687
19303.65,-36.33699652226549,-122.084575615874
19315.6,-36.62602937874362,-121.5860213909423
19327.55,-36.4832146256207,-127.312272801095
19339.5,-36.65485877470847,-126.059103215526
19351.45,-37.05143634706361,-131.694161518384
19363.4,-37.34096508024133,-134.3423094113975
19375.35,-38.19942316555978,-139.6154670726584
19387.3,-37.62491663493823,-137.0446706916376
19399.25,-38.53445633560523,-144.7766680047297
19411.2,-37.98931181453119,-147.9677978441891
19423.15,-39.05145094737789,-146.2590203234716
19435.1,-38.50428524596587,-147.2259324317295
19447.05,-39.25947887793151,-152.8173292353462
19459,-39.74392085387773,-153.5910729328481
19470.95,-39.47217198401835,-155.3428941230722
19482.9,-40.30917744251481,-161.7651202991383
19494.85,-40.77589346971388,-165.7705574387872
19506.8,-40.79101501779845,-169.3608905516182
19518.75,-41.23400529937432,-168.0929075412059
19530.7,-42.03146177519019,-170.3606877711752
19542.65,-43.17696179943843,-171.1978536789335
19554.6,-42.36907062324857,-173.7594702777402
19566.55,-43.65990085511833,-176.1453636404743
19578.5,-44.70197977893485,175.8285635920975
19590.45,-45.63679860789168,169.5251598590007
19602.4,-45.59112656472238,177.1092931961075
19614.35,-45.96789160364867,171.0513839487065
19626.3,-46.1836194617874,179.3262421398755
19638.25,-46.66568829973188,164.8318358332824
19650.2,-49.72676025584822,159.6139451312723
19662.15,-47.39481536661171,159.6973908216445
19674.1,-48.96434931963714,173.1675839025351
19686.05,-50.04670313362104,174.6502104524351
19698,-53.79484498055903,167.8005110072492
19709.95,-52.52299113729347,152.3509110958672
19721.9,-56.36342339289443,166.0138186256315
19733.85,-55.5559142563355,-162.0663185732793
19745.8,-58.44739703249103,178.918311879001
19757.75,-70.46998413843926,-98.32427123514162
19769.7,-57.84188650180749,-102.7948250260364
19781.65,-62.43771218859581,-87.47182853825949
19793.6,-59.35677954390134,-81.52914076479431
19805.55,-53.77477666310881,-72.57446708775552
19817.5,-55.77334756660355,-47.69027517787332
19829.45,-51.15703376585726,-59.47442720106221
19841.4,-51.47338338920406,-82.90483785302929
19853.35,-52.57803531478746,-73.36001721830351
19865.3,-50.60309081987063,-77.2867458324173
19877.25,-48.01963565813598,-89.66211249596594
19889.2,-47.48758578504692,-68.08983653472569
19901.15,-46.20493024458588,-94.98211983895436
19913.1,-47.10620334015999,-96.18327587798709
19925.05,-45.64410028730872,-96.44353437107284
19937,-44.93786839927294,-94.43274906360122
19948.95,-44.23879079750782,-93.11870265776088
19960.9,-44.53924651097954,-102.8099690456409
19972.85,-43.32485021891223,-93.88925681974334
19984.8,-43.08154338090571,-106.225965449308
19996.75,-41.80717169387136,-108.4337946264454
20008.7,-41.63958071770308,-112.5862546439225
20020.65,-41.06223197242495,-109.7055211064751
20032.6,-42.84454319060587,-119.1078046430192
20044.55,-40.60762452693106,-117.0555011161847
20056.5,-40.38324148577931,-125.3330195389958
20068.45,-41.14616829236822,-122.7733663002584
20080.4,-40.70300970118032,-124.3838327774175
20092.35,-39.40777808211463,-124.4194327269354
20104.3,-39.44077645916805,-133.8031278826535
20116.25,-39.3059335575517,-126.2479991915118
20128.2,-39.02325081440409,-134.5804493798155
20140.15,-39.39130737553895,-135.3925039524
20152.1,-38.64058009829018,-139.1072017587837
20164.05,-38.37341953569025,-142.0298992926207
20176,-38.46983708283986,-150.3505396615983
20187.95,-38.53839567019445,-147.0413714866672
20199.9,-38.1201455449353,-150.3940125209752
20211.85,-37.53055472142723,-154.225598590025
20223.8,-37.78417736780456,-153.6472633434803
20235.75,-37.1407450682336,-158.673335796172
20247.7,-37.01251938695747,-161.2396150103123
20259.65,-37.0722872698502,-164.4992028098901
20271.6,-36.83059797232823,-167.4429201020102
20283.55,-36.92179990846734,-171.3471203258483
20295.5,-36.94725814124895,-171.8625331012852
20307.45,-36.14253266753047,-175.513263413878
20319.4,-36.37311795721241,-179.0362163380916
20331.35,-36.48153422849411,179.2040533962008
20343.3,-35.90815056124461,174.5543021085469
20355.25,-35.81166378734402,171.9877509712873
20367.2,-35.61010227663279,169.946576577431
20379.15,-35.64037054274219,172.5889293371179
20391.1,-35.54018203568936,163.3129945273811
20403.05,-35.30285981640697,162.0555729698868
20415,-35.17110743350018,159.148959269772
20426.95,-35.26977146047359,155.4615224995883
20438.9,-35.24850849702231,154.6547643217972
20450.85,-34.99298967576221,150.0523779573023
20462.8,-35.08666736010592,148.3089856358029
20474.75,-34.72984484108381,146.2000044531235
20486.7,-34.88437401892133,146.0919862399629
20498.65,-34.34485504276554,138.9010623047639
20510.6,-34.74013831490111,135.6138219594173
20522.55,-34.12842096575992,135.1703029310172
20534.5,-34.55615048567874,132.9642771428126
20546.45,-34.15069270297472,129.8838289594644
20558.4,-34.50380184357116,126.6062586042282
20570.35,-34.43969504482467,125.6060549340552
20582.3,-34.17292464853064,120.5539757359357
20594.25,-34.24920359888266,117.8206121765165
20606.2,-34.00703121182526,115.7291451473156
20618.15,-34.20288803286863,112.998018564514
20630.1,-33.93652330342594,111.6153761923914
20642.05,-34.0106198414822,108.2872917479602
20654,-33.29509318024657,104.0249419079167
20665.95,-33.71749257118478,102.1897576230198
20677.9,-33.96920311328331,98.8090103535709
20689.85,-33.4613533592701,96.7283708536923
20701.8,-33.72074837997968,95.20748150765314
20713.75,-33.8209105347702,93.39884586441337
20725.7,-33.62272349883688,89.62369264952486
20737.65,-33.70301572370601,84.77564903689836
20749.6,-33.50036496263192,84.39377502615132
20761.55,-33.25330593038384,79.7324411523484
20773.5,-33.45644961472803,78.61630197283479
20785.45,-33.57111746843603,74.67354087571326
20797.4,-33.64793066633516,71.71324981521502
20809.35,-33.59447269594463,69.70253086893545
20821.3,-33.38115695746017,67.06598601313966
20833.25,-33.42215577761387,63.20769700650784
20845.2,-33.39251041225128,61.51232040902011
20857.15,-33.44715189507409,59.18329705680151
20869.1,-33.60839492311281,56.28131143187979
20881.05,-33.63560744247985,51.67166883118724
20893,-33.56426170476526,51.67803325355551
20904.95,-33.44971006242711,48.34574114601124
20916.9,-33.39326654458396,44.22279287304149
20928.85,-33.36388258399818,41.67565657740251
20940.8,-33.56527800841145,42.2969859308249
20952.75,-33.27430419319951,37.15722979753869
20964.7,-33.49567219395202,34.25575230877828
20976.65,-33.4489678902473,32.26983471556159
20988.6,-33.28492041070733,31.60898911970715
21000.55,-33.62522946700073,26.84524749697906
21012.5,-33.41460411810363,24.72242182605484
21024.45,-33.41417229073751,21.09760682812319
21036.4,-33.62838418697194,20.05446810797783
21048.35,-33.48208251235978,14.34250567547184
21060.3,-33.68214081265749,12.5255296770066
21072.25,-33.82692757128386,10.74034337834553
21084.2,-33.64939915333711,5.564599047130873
21096.15,-33.93135669364794,1.664368737912213
21108.1,-33.72798766429608,2.904256512238021
21120.05,-33.83860687626076,-2.864466169707541
21132,-33.67706169092914,-2.686393650510752
21143.95,-33.58195834157569,-4.410165673307411
21155.9,-34.09926929935154,-9.993231014515743
21167.85,-33.90947493673026,-10.77949544228028
21179.8,-34.131980586093,-13.41155554854872
21191.75,-33.96890540268218,-16.82633828778651
21203.7,-34.02734658512993,-21.65496101515283
21215.65,-33.88068230558174,-20.7562345485634
21227.6,-34.1205636104123,-26.54940611865504
21239.55,-34.33489487980179,-28.70579106236916
21251.5,-34.26005181149227,-29.49146330310855
21263.45,-34.22159401020028,-35.32519574635116
21275.4,-34.59257567809707,-37.16376497975263
21287.35,-34.42571315772296,-38.67312812954094
21299.3,-34.18654376906421,-41.44678859603702
21311.25,-34.59937465758355,-43.28803277698574
21323.2,-34.50566047834241,-47.19533745856751
21335.15,-34.90345606504128,-49.9588219920882
21347.1,-34.56530555552681,-51.44363875951186
21359.05,-34.87152868880257,-56.09965416726986
21371,-34.79756162645999,-57.33067961577328
21382.95,-35.0044139695696,-62.12524131904543
21394.9,-35.08783563482474,-63.39879289809005
21406.85,-35.19829904150617,-65.62925729494374
21418.8,-34.95807211360361,-70.22646407024041
21430.75,-35.06503400084904,-69.57003730333452
21442.7,-35.51595137460755,-75.30354215810442
21454.65,-35.89374816954584,-78.15542284330833
21466.6,-35.46451450737131,-78.90527654464927
21478.55,-35.60324127902904,-82.40459758634711
21490.5,-35.62957112431666,-83.64639568518005
21502.45,-35.65638972794761,-92.2326880784713
21514.4,-35.89709688113538,-90.66776759402126
21526.35,-36.21297739365782,-93.6372274477369
21538.3,-36.26369955197654,-94.51712262274344
21550.25,-36.14301695218177,-98.49295866825769
21562.2,-36.23537115827891,-102.4077858350103
21574.15,-36.51643480567925,-101.5543188605241
21586.1,-36.66888976366809,-106.889858712775
21598.05,-36.80743612434998,-109.8107430072454
21610,-36.57913126279286,-112.4017538741356
21621.95,-36.50437997912002,-116.9778643536499
21633.9,-37.24347737365326,-116.5621198020156
21645.85,-37.01165759546269,-120.822295644698
21657.8,-37.13991428636228,-121.4752442550117
21669.75,-37.41732728780875,-124.3496596217405
21681.7,-37.51943757330211,-129.3776609193472
21693.65,-37.55777660017679,-132.2554610388752
21705.6,-37.71628769397027,-134.3130042379671
21717.55,-38.23258573779081,-134.7503924439569
21729.5,-38.11432157187273,-137.374233148231
21741.45,-38.30469384918163,-144.7680169144924
21753.4,-38.44306823249612,-144.2564801007478
21765.35,-38.36134574550169,-149.0949669215713
21777.3,-38.41657009158892,-149.4207510725273
21789.25,-38.59134497646225,-154.530030594706
21801.2,-38.86155549396439,-155.290199612866
21813.15,-39.45303270520509,-157.6983404070469
21825.1,-39.18772605006065,-161.7721404689761
21837.05,-39.20298943163726,-163.3356021424436
21849,-39.54065353151545,-164.4724012056543
21860.95,-39.44763211542399,-168.9059699542995
21872.9,-40.51089202741829,-171.8744035007121
21884.85,-40.60728866421073,-174.7762233402924
21896.8,-40.01432836503368,-177.0522976496726
21908.75,-40.1484311130808,178.4246818880328
21920.7,-40.70223988176912,173.2837009907807
21932.65,-40.62267479206226,172.9581440622873
21944.6,-40.45820788710485,170.0549278125524
21956.55,-41.9921576385064,170.9933231004339
21968.5,-41.31835873632614,167.1148289463634
21980.45,-41.87490779157738,162.1306787556349
21992.4,-41.56432764898558,160.5756480989713
22004.35,-42.4474488385622,155.8779589688858
22016.3,-42.66845314515106,154.8332112708683
22028.25,-42.62497627963783,147.705938592924
22040.2,-42.93124265315669,150.140960089146
22052.15,-43.00876250025482,145.3019319106361
22064.1,-42.70822550558221,142.2238824234128
22076.05,-43.49853555576915,142.2116618395346
22088,-44.38047874900808,136.3118347044465
22099.95,-43.80443140625865,137.0050101576104
22111.9,-44.80444200643771,129.698675720407
22123.85,-44.12245089058907,126.6341865515548
22135.8,-44.65427635091756,133.3769089011695
22147.75,-45.04045869528699,126.435490516694
22159.7,-46.56369471140032,119.29740439704
22171.65,-45.59133740839635,124.8723106605494
22183.6,-45.38529319481208,115.1571591082
22195.55,-45.33304670617915,109.5670194027545
22207.5,-46.74099105895064,109.7078172569687
22219.45,-47.2477716508289,110.9146855174933
22231.4,-47.03788647506136,99.26534343815746
22243.35,-46.36728843877088,109.4071930001987
22255.3,-47.98075137516992,99.59150428073961
22267.25,-50.29726831052875,97.85264238513173
22279.2,-47.94158209505362,92.71246256359431
22291.15,-48.32679977584255,103.1870840626045
22303.1,-47.70642061125174,91.61446620676789
22315.05,-48.07541448413635,93.55473220169415
22327,-49.05665204749523,81.79193614559119
22338.95,-52.58290814233473,94.91853571787048
